age,workclass,education-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,salary,capital_net,has_capital_activity
30,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
53,Private,10,Single,Office-Service,Other,Black,Female,40,US,<=50K,0,0
63,Private,9,Married,Office-Service,Spouse,Asian-Pac-Islander,Male,40,Non-US,<=50K,2105,1
27,Government,10,Married,Specialized,Spouse,White,Male,60,US,<=50K,0,0
31,Private,7,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
39,Government,13,Previously-Married,Specialized,Other,White,Male,40,Non-US,>50K,0,0
42,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,45,US,>50K,0,0
19,Private,9,Single,Office-Service,Child,Black,Male,30,US,<=50K,0,0
47,Self-employed,10,Married,Professional,Spouse,White,Male,20,US,<=50K,0,0
27,Private,16,Single,Office-Service,Child,White,Female,40,US,<=50K,0,0
22,Private,9,Single,Professional,Other,White,Female,40,US,<=50K,0,0
29,Private,9,Married,Office-Service,Spouse,White,Female,40,US,>50K,0,0
52,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,-1762,1
32,Private,11,Previously-Married,Skilled-Manual,Child,White,Male,46,US,<=50K,0,0
27,Private,10,Single,Office-Service,Child,White,Male,20,US,<=50K,0,0
53,Private,9,Previously-Married,Skilled-Manual,Other,Black,Female,40,US,<=50K,0,0
41,Private,13,Previously-Married,Office-Service,Other,White,Female,30,US,<=50K,0,0
27,Private,9,Married,Skilled-Manual,Spouse,White,Female,40,Non-US,<=50K,0,0
30,Private,10,Previously-Married,Office-Service,Child,White,Male,40,US,<=50K,0,0
21,Private,10,Single,Office-Service,Other,White,Female,30,US,<=50K,0,0
58,Government,9,Married,Office-Service,Other,Black,Female,40,Non-US,<=50K,0,0
45,Government,13,Previously-Married,Specialized,Other,White,Female,40,US,<=50K,0,0
40,Private,6,Previously-Married,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
29,Private,13,Single,Professional,Other,Other,Female,40,US,<=50K,-1590,1
50,Private,11,Married,Office-Service,Spouse,Black,Female,40,US,<=50K,0,0
23,Private,9,Previously-Married,Skilled-Manual,Other,White,Female,40,US,<=50K,0,0
27,Private,13,Single,Professional,Child,White,Male,40,US,<=50K,0,0
36,Government,13,Single,Office-Service,Other,Black,Female,40,US,<=50K,0,0
22,Government,9,Single,Office-Service,Other,White,Male,40,US,<=50K,0,0
37,Government,10,Single,Office-Service,Child,White,Male,40,Non-US,<=50K,0,0
54,Private,13,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
36,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,50,US,<=50K,0,0
44,Private,11,Married,Professional,Spouse,Black,Male,40,US,<=50K,0,0
38,Private,10,Married,Specialized,Spouse,Black,Male,40,US,>50K,0,0
49,Private,10,Previously-Married,Skilled-Manual,Other,White,Female,40,US,<=50K,0,0
26,Private,13,Single,Office-Service,Other,White,Male,48,US,<=50K,0,0
48,Private,13,Married,Office-Service,Spouse,White,Male,45,Non-US,>50K,0,0
32,Private,7,Married,Skilled-Manual,Spouse,White,Female,40,US,<=50K,0,0
35,Government,9,Single,Professional,Child,White,Male,40,US,<=50K,0,0
40,Private,9,Single,Office-Service,Other,White,Female,45,US,<=50K,0,0
40,Self-employed,9,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,3411,1
42,Government,15,Married,Professional,Spouse,Asian-Pac-Islander,Male,72,Non-US,>50K,0,0
36,Private,12,Married,Office-Service,Spouse,White,Male,60,US,>50K,0,0
31,Private,9,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
50,Government,12,Married,Professional,Spouse,White,Male,60,US,<=50K,0,0
38,Private,9,Previously-Married,Skilled-Manual,Other,Black,Male,40,US,<=50K,0,0
35,Private,10,Married,Professional,Spouse,White,Male,50,US,>50K,0,0
29,Private,6,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
41,Private,10,Previously-Married,Skilled-Manual,Other,White,Male,46,US,>50K,0,0
33,Private,15,Single,Professional,Other,White,Female,50,US,>50K,0,0
49,Private,10,Single,Office-Service,Other,White,Female,60,US,<=50K,0,0
28,Private,10,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
49,Government,13,Married,Specialized,Spouse,Black,Male,40,US,>50K,15024,1
27,Private,9,Previously-Married,Skilled-Manual,Child,White,Female,40,US,<=50K,0,0
47,Self-employed,9,Married,Professional,Spouse,White,Male,32,US,<=50K,2885,1
42,Government,16,Single,Professional,Other,White,Female,40,Non-US,>50K,0,0
30,Private,9,Single,Professional,Other,White,Male,60,US,<=50K,0,0
37,Private,16,Married,Professional,Spouse,White,Female,35,US,<=50K,0,0
51,Private,9,Married,Office-Service,Other,Black,Female,38,US,<=50K,0,0
27,Government,9,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
53,Private,9,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
45,Private,9,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
37,Self-employed,13,Married,Professional,Spouse,White,Male,45,US,<=50K,0,0
40,Government,13,Single,Professional,Other,White,Female,40,Non-US,<=50K,0,0
54,Government,14,Married,Professional,Spouse,Asian-Pac-Islander,Male,40,Non-US,>50K,0,0
47,Self-employed,9,Married,Professional,Spouse,White,Male,42,US,>50K,0,0
35,Private,9,Married,Office-Service,Spouse,White,Male,40,Non-US,>50K,0,0
28,Government,10,Single,Office-Service,Other,Black,Male,40,Non-US,<=50K,0,0
39,Government,13,Married,Professional,Spouse,White,Female,55,US,>50K,0,0
25,,9,Single,,Child,White,Male,40,US,<=50K,-1602,1
34,Private,7,Single,Office-Service,Other,White,Female,40,Non-US,<=50K,0,0
53,Private,9,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
21,Private,12,Single,Office-Service,Child,White,Male,35,US,<=50K,0,0
31,Government,16,Married,Professional,Spouse,White,Male,55,US,>50K,7298,1
63,Private,9,Married,Professional,Spouse,White,Male,45,US,<=50K,0,0
21,Self-employed,10,Single,Office-Service,Child,White,Male,30,US,<=50K,0,0
50,Private,2,Previously-Married,Professional,Other,Black,Female,40,US,<=50K,0,0
66,,9,Married,,Spouse,White,Female,20,US,<=50K,0,0
31,Private,13,Single,Professional,Other,White,Male,45,US,<=50K,0,0
23,Private,13,Married,Professional,Spouse,White,Female,40,US,<=50K,0,0
45,Private,11,Married,Professional,Spouse,White,Female,40,US,>50K,0,0
35,Government,13,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
32,Private,13,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
20,Private,4,Single,Skilled-Manual,Other,White,Female,60,Non-US,<=50K,0,0
38,Private,9,Married,Professional,Other,White,Male,40,US,>50K,0,0
49,Private,9,Married,Office-Service,Spouse,Asian-Pac-Islander,Female,8,Non-US,<=50K,0,0
64,Private,9,Previously-Married,Skilled-Manual,Other,White,Female,40,US,<=50K,0,0
60,Government,7,Married,Skilled-Manual,Spouse,White,Male,20,US,<=50K,0,0
25,Private,13,Single,Professional,Other,White,Female,50,US,<=50K,0,0
21,Private,9,Single,Skilled-Manual,Other,White,Male,35,US,<=50K,0,0
26,Private,9,Single,Office-Service,Other,White,Female,15,Non-US,<=50K,-1602,1
23,Private,10,Single,Office-Service,Other,White,Male,20,US,<=50K,0,0
67,Self-employed,14,Married,Office-Service,Spouse,White,Male,48,US,>50K,0,0
24,Private,9,Previously-Married,Office-Service,Other,White,Female,30,US,<=50K,0,0
46,Private,2,Previously-Married,Skilled-Manual,Child,White,Female,40,Non-US,<=50K,0,0
38,Government,16,Married,Professional,Spouse,Asian-Pac-Islander,Male,40,Non-US,<=50K,0,0
20,Private,4,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
28,,10,Single,,Other,White,Female,40,US,<=50K,0,0
26,Private,13,Single,Professional,Other,White,Male,48,US,<=50K,0,0
31,Government,10,Single,Office-Service,Other,Asian-Pac-Islander,Male,40,US,<=50K,0,0
37,Government,12,Previously-Married,Specialized,Other,Black,Male,38,US,<=50K,0,0
53,Government,16,Married,Professional,Spouse,White,Male,40,Non-US,>50K,0,0
45,Private,4,Previously-Married,Skilled-Manual,Other,Black,Female,35,US,<=50K,0,0
33,Private,9,Single,Office-Service,Other,White,Female,50,US,<=50K,0,0
33,Government,14,Married,Specialized,Spouse,Black,Male,40,US,<=50K,0,0
35,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,25,US,<=50K,0,0
60,Self-employed,9,Married,Professional,Spouse,Black,Male,40,US,<=50K,0,0
38,Private,6,Married,Skilled-Manual,Spouse,Black,Male,45,US,<=50K,0,0
40,Private,11,Previously-Married,Skilled-Manual,Other,White,Female,40,US,<=50K,0,0
40,Private,10,Married,Office-Service,Spouse,White,Female,40,US,>50K,0,0
44,Self-employed,15,Married,Professional,Spouse,White,Male,70,US,>50K,0,0
27,Private,10,Married,Professional,Spouse,White,Male,60,US,<=50K,0,0
34,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,55,US,>50K,0,0
49,Government,10,Married,Specialized,Spouse,White,Male,40,US,<=50K,0,0
37,Private,10,Married,Skilled-Manual,Spouse,White,Male,50,US,>50K,0,0
52,Private,6,Married,Skilled-Manual,Spouse,White,Male,30,US,>50K,0,0
46,Private,10,Married,Skilled-Manual,Spouse,Black,Male,40,US,<=50K,0,0
20,Private,10,Single,Skilled-Manual,Other,Asian-Pac-Islander,Female,40,Non-US,<=50K,0,0
46,Government,13,Previously-Married,Office-Service,Other,White,Female,40,US,>50K,99999,1
25,Government,10,Married,Office-Service,Spouse,White,Female,15,US,<=50K,0,0
48,Private,13,Previously-Married,Office-Service,Other,White,Male,40,US,<=50K,0,0
36,Government,10,Previously-Married,Specialized,Other,White,Male,55,US,<=50K,0,0
37,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,40,US,>50K,14344,1
18,,10,Single,,Child,White,Male,60,US,<=50K,0,0
42,Private,14,Married,Professional,Spouse,White,Male,50,US,>50K,0,0
60,Private,12,Married,Office-Service,Spouse,White,Male,24,US,<=50K,0,0
37,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,55,US,>50K,0,0
44,Government,12,Previously-Married,Professional,Other,Black,Male,40,US,<=50K,0,0
29,Private,13,Single,Office-Service,Child,White,Female,40,Non-US,<=50K,0,0
42,Government,14,Married,Professional,Spouse,White,Male,35,US,>50K,0,0
17,Private,7,Single,Skilled-Manual,Child,White,Male,12,US,<=50K,0,0
41,Private,8,Married,Office-Service,Spouse,White,Female,10,US,<=50K,0,0
34,Private,10,Married,Professional,Spouse,White,Female,40,US,>50K,-1887,1
56,Private,6,Previously-Married,Office-Service,Other,White,Female,32,US,<=50K,0,0
28,Private,10,Single,Office-Service,Child,White,Male,40,US,<=50K,0,0
28,Self-employed,7,Single,Office-Service,Child,White,Male,40,US,<=50K,0,0
19,Private,4,Single,Skilled-Manual,Other,White,Male,25,Non-US,<=50K,0,0
49,Government,10,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
36,Self-employed,10,Married,Office-Service,Spouse,White,Female,50,US,<=50K,0,0
25,Private,10,Married,Skilled-Manual,Spouse,White,Male,35,US,<=50K,0,0
42,Private,13,Previously-Married,Professional,Other,White,Male,40,US,<=50K,0,0
47,Self-employed,15,Married,Professional,Spouse,White,Male,50,US,>50K,-1977,1
26,Private,10,Married,Specialized,Spouse,White,Male,40,US,<=50K,0,0
35,Private,10,Married,Professional,Spouse,White,Male,58,US,<=50K,0,0
37,Private,9,Married,Skilled-Manual,Spouse,White,Male,45,US,<=50K,0,0
39,Government,9,Single,Specialized,Child,Amer-Indian-Eskimo,Male,48,US,<=50K,4650,1
42,Private,9,Married,Professional,Spouse,White,Male,35,US,>50K,0,0
41,Private,10,Previously-Married,Office-Service,Other,White,Female,36,US,>50K,0,0
23,Private,10,Previously-Married,Office-Service,Child,White,Female,24,US,<=50K,0,0
31,Government,9,Married,Professional,Spouse,White,Male,40,US,<=50K,0,0
36,Government,10,Married,Specialized,Spouse,White,Male,57,US,>50K,0,0
20,Private,10,Single,Professional,Other,White,Female,25,US,<=50K,0,0
36,Private,10,Single,Skilled-Manual,Other,White,Male,45,US,<=50K,0,0
50,Private,9,Married,Skilled-Manual,Spouse,White,Male,50,US,>50K,0,0
37,Private,9,Single,Skilled-Manual,Child,White,Male,40,US,<=50K,0,0
25,Private,13,Single,Skilled-Manual,Child,White,Male,50,US,>50K,27828,1
39,Private,10,Previously-Married,Office-Service,Other,White,Female,60,US,<=50K,0,0
32,Private,9,Married,Skilled-Manual,Spouse,White,Female,40,US,<=50K,0,0
59,Private,10,Previously-Married,Office-Service,Other,White,Female,35,US,<=50K,0,0
29,Private,13,Married,Skilled-Manual,Spouse,White,Male,45,US,<=50K,3411,1
50,Private,9,Married,Skilled-Manual,Spouse,Black,Male,40,US,<=50K,0,0
42,Private,11,Married,Office-Service,Spouse,White,Male,37,US,<=50K,0,0
32,Private,10,Previously-Married,Professional,Other,White,Male,40,US,<=50K,0,0
48,Private,12,Married,Office-Service,Spouse,White,Male,40,US,>50K,-1902,1
20,Private,9,Married,Skilled-Manual,Spouse,White,Male,35,US,<=50K,3781,1
50,Self-employed,6,Previously-Married,Skilled-Manual,Other,White,Male,45,US,<=50K,0,0
18,Private,10,Single,Skilled-Manual,Other,White,Male,30,US,<=50K,0,0
60,Private,14,Single,Professional,Other,White,Male,50,US,<=50K,0,0
60,Private,10,Married,Professional,Spouse,White,Male,40,Non-US,<=50K,0,0
42,Government,14,Single,Professional,Other,White,Male,22,US,<=50K,0,0
49,Private,9,Previously-Married,Office-Service,Other,White,Female,35,US,<=50K,0,0
35,Self-employed,10,Married,Office-Service,Spouse,White,Female,40,US,<=50K,0,0
30,Self-employed,12,Married,Office-Service,Spouse,White,Male,60,Non-US,<=50K,0,0
59,Private,10,Married,Professional,Spouse,White,Male,40,US,>50K,0,0
24,Self-employed,9,Single,Office-Service,Other,Black,Male,50,US,>50K,13550,1
55,Private,12,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
48,Private,10,Previously-Married,Professional,Other,White,Female,40,US,<=50K,0,0
44,Private,13,Married,Professional,Spouse,White,Male,40,US,>50K,7688,1
23,Private,13,Single,Professional,Child,Black,Male,40,US,<=50K,0,0
22,Private,10,Single,Office-Service,Child,White,Male,30,US,<=50K,0,0
55,Self-employed,14,Married,Professional,Spouse,White,Male,55,US,>50K,0,0
19,Private,10,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
23,Private,10,Single,Skilled-Manual,Other,White,Male,25,US,<=50K,0,0
46,Private,9,Married,Skilled-Manual,Spouse,White,Male,44,US,>50K,15024,1
23,Private,13,Single,Office-Service,Other,White,Female,23,US,<=50K,0,0
47,Self-employed,14,Married,Professional,Spouse,White,Male,50,US,>50K,15024,1
23,Private,10,Single,Office-Service,Child,White,Female,15,US,<=50K,0,0
42,Private,10,Married,Office-Service,Spouse,White,Male,40,US,>50K,0,0
22,Government,13,Single,Office-Service,Child,White,Female,10,US,<=50K,0,0
18,Private,9,Single,Office-Service,Child,White,Male,20,US,<=50K,0,0
37,Private,13,Married,Professional,Spouse,White,Male,50,US,>50K,-1977,1
34,Private,5,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,0,0
30,Private,12,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
62,Self-employed,10,Previously-Married,Skilled-Manual,Other,White,Female,50,US,<=50K,0,0
51,Private,10,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
34,Private,9,Married,Office-Service,Spouse,Black,Male,30,US,<=50K,0,0
28,Self-employed,14,Single,Professional,Child,White,Male,40,US,<=50K,0,0
56,Private,6,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,0,0
46,Private,9,Previously-Married,Professional,Other,White,Female,30,US,<=50K,0,0
46,Private,10,Married,Professional,Spouse,White,Male,45,US,>50K,-1887,1
23,Government,10,Married,Office-Service,Child,White,Female,40,Non-US,<=50K,0,0
33,Private,13,Married,Office-Service,Spouse,Black,Female,30,US,<=50K,0,0
27,Private,9,Single,Office-Service,Child,Asian-Pac-Islander,Male,40,US,<=50K,0,0
18,,9,Single,,Child,White,Male,60,US,<=50K,0,0
36,Private,3,Married,Skilled-Manual,Spouse,White,Male,40,Non-US,>50K,7298,1
37,Government,13,Previously-Married,Professional,Other,White,Female,36,US,<=50K,0,0
39,Government,7,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
36,Private,9,Married,Skilled-Manual,Spouse,White,Male,60,US,>50K,7298,1
24,Private,12,Single,Skilled-Manual,Other,White,Male,40,US,<=50K,2354,1
26,Private,12,Single,Professional,Child,Black,Female,40,US,<=50K,0,0
37,Private,9,Previously-Married,Office-Service,Other,White,Female,60,US,<=50K,0,0
33,Private,9,Previously-Married,Professional,Other,White,Female,40,US,<=50K,0,0
33,Self-employed,9,Married,Specialized,Spouse,White,Male,30,US,<=50K,0,0
20,Private,9,Single,Office-Service,Child,White,Female,8,Non-US,<=50K,0,0
26,Private,10,Previously-Married,Office-Service,Other,White,Female,38,US,<=50K,0,0
47,Private,9,Married,Office-Service,Spouse,White,Female,20,US,>50K,0,0
53,Private,11,Married,Professional,Spouse,White,Male,40,US,<=50K,-1485,1
31,Private,10,Previously-Married,Office-Service,Child,White,Female,35,US,<=50K,0,0
34,Private,7,Married,Skilled-Manual,Spouse,White,Male,40,US,<=50K,0,0
23,Private,3,Married,Office-Service,Spouse,White,Male,40,Non-US,<=50K,0,0
39,Private,13,Married,Skilled-Manual,Spouse,White,Male,45,US,>50K,0,0
22,,9,Single,,Child,White,Female,40,US,<=50K,0,0
40,Private,9,Single,Office-Service,Other,Black,Female,35,US,<=50K,0,0
54,Government,14,Married,Office-Service,Spouse,White,Male,40,US,>50K,7298,1
32,Government,13,Married,Professional,Spouse,Asian-Pac-Islander,Male,40,Non-US,<=50K,-2002,1
29,Government,9,Married,Office-Service,Spouse,White,Female,40,US,<=50K,2635,1
68,,10,Single,,Other,Black,Female,40,US,<=50K,0,0
27,Government,13,Married,Specialized,Spouse,White,Male,45,US,>50K,0,0
54,Private,10,Single,Professional,Other,White,Male,40,US,>50K,0,0
23,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
38,Private,14,Married,Professional,Spouse,White,Male,48,US,>50K,0,0
54,Private,9,Married,Office-Service,Spouse,White,Female,35,US,<=50K,0,0
21,Private,10,Single,Professional,Child,Asian-Pac-Islander,Male,40,US,<=50K,-1974,1
40,Private,11,Single,Professional,Other,White,Male,42,US,<=50K,0,0
19,Private,6,Single,Office-Service,Other,White,Female,40,US,<=50K,0,0
21,,9,Single,,Other,White,Male,60,US,<=50K,0,0
35,Private,13,Married,Office-Service,Spouse,Black,Female,40,US,<=50K,0,0
39,Private,10,Single,Office-Service,Child,White,Female,45,US,<=50K,2174,1
38,Private,9,Single,Office-Service,Other,White,Male,40,Non-US,<=50K,-1408,1
41,Private,8,Married,Skilled-Manual,Spouse,White,Male,40,US,>50K,0,0
35,Private,9,Previously-Married,Office-Service,Other,White,Female,45,US,<=50K,0,0
70,Self-employed,10,Married,Skilled-Manual,Spouse,White,Male,25,US,<=50K,0,0
45,Private,6,Married,Office-Service,Spouse,White,Male,40,US,<=50K,0,0
83,Private,9,Previously-Married,Specialized,Other,White,Male,55,US,<=50K,0,0
59,Private,9,Previously-Married,Office-Service,Other,White,Female,40,US,<=50K,0,0
18,Private,5,Single,Office-Service,Child,Black,Male,15,US,<=50K,0,0
43,Private,14,Married,Professional,Spouse,White,Female,45,US,>50K,0,0
33,Private,11,Married,Skilled-Manual,Spouse,White,Male,50,US,<=50K,0,0
48,Government,14,Single,Professional,Other,White,Female,52,US,<=50K,0,0
27,Private,13,Married,Professional,Spouse,White,Male,40,Non-US,<=50K,0,0
25,Private,9,Married,Office-Service,Spouse,White,Female,25,Non-US,<=50K,0,0
53,Private,9,Previously-Married,Skilled-Manual,Other,White,Male,40,US,>50K,0,0
66,Self-employed,15,Married,Professional,Spouse,White,Male,50,US,<=50K,0,0
